document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 7 - SOP - Heart Rate Monitor Application,SOP,33,SOP-033-02,Notification retry and suppression,Notification Service,Not ranked,Data shall be encrypted in transit and at rest.,Pending QA,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,33,SOP_33.3,Display current BPM with timestamp,Android/iOS,TBD,TBD by clinical SME - intentionally incomplete.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,33,SOP-033-04,Validate sensor data range,iOS,Not ranked,User shall receive clear error message on failure.,Pending QA,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,33,SOP_33.5,Show trend chart for 7/30/90 days,Android,Medium,System shall complete the action without data loss.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,34,SOP_34.1,Battery and Bluetooth warning,Notification Service,Low,Audit/event record shall be generated where applicable.,Pending QA,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,34,SOP-034-02,Show trend chart for 7/30/90 days,Local DB,Not ranked,Data shall be encrypted in transit and at rest.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,34,SOP-034-03,Handle offline mode,iOS,Low,Data shall be encrypted in transit and at rest.,Need SME,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,34,SOP-034-04,Biometric login option,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,Need SME,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,34,SOP-034-05,Consent capture and privacy notice,Backend API,Low,System shall complete the action without data loss.,Rejected once,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,35,SOP-035-01,Support caregiver view,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,Pending QA,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,35,SOP-035-02,Manual heart rate entry when device unavailable,iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,35,SOP_35.3,Manual heart rate entry when device unavailable,iOS,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,35,SOP-035-04,Sync readings to cloud API,Cloud Sync,High,Data shall be encrypted in transit and at rest.,Need SME,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,35,SOP-035-05,Store readings securely on device,Notification Service,High,System shall complete the action without data loss.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,36,SOP-036-01,Battery and Bluetooth warning,Android,High,TBD by clinical SME - intentionally incomplete.,Approved?,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,36,SOP-036-02,Validate sensor data range,Local DB,Medium,Data shall be encrypted in transit and at rest.,Rejected once,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,36,SOP-036-03,Notification retry and suppression,Backend API,Low,Data shall be encrypted in transit and at rest.,Need SME,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,36,SOP-036-04,Battery and Bluetooth warning,Bluetooth Sensor,TBD,User shall receive clear error message on failure.,Pending QA,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,36,SOP-036-05,Biometric login option,Bluetooth Sensor,TBD,Data shall be encrypted in transit and at rest.,Rejected once,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,37,SOP-037-01,Battery and Bluetooth warning,Bluetooth Sensor,Not ranked,User shall receive clear error message on failure.,Pending QA,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,37,SOP-037-02,Battery and Bluetooth warning,Bluetooth Sensor,Medium,Data shall be encrypted in transit and at rest.,Need SME,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,37,SOP_37.3,Display current BPM with timestamp,Local DB,Not ranked,Data shall be encrypted in transit and at rest.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,37,SOP-037-04,Display current BPM with timestamp,Android,High,TBD by clinical SME - intentionally incomplete.,Approved?,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,37,SOP-037-05,Handle offline mode,Notification Service,Medium,User shall receive clear error message on failure.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,38,SOP-038-01,Biometric login option,Bluetooth Sensor,Not ranked,Audit/event record shall be generated where applicable.,Draft,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,38,SOP-038-02,Biometric login option,Notification Service,Medium,Audit/event record shall be generated where applicable.,Rejected once,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,38,SOP-038-03,Consent capture and privacy notice,iOS,Not ranked,Data shall be encrypted in transit and at rest.,Rejected once,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,38,SOP-038-04,Sync readings to cloud API,Android,TBD,TBD by clinical SME - intentionally incomplete.,Need SME,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,38,SOP-038-05,Validate sensor data range,Local DB,Low,Result must be visible in mobile UI within expected time.,Rejected once,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,39,SOP-039-01,Notification retry and suppression,Notification Service,Low,System shall complete the action without data loss.,Approved?,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,39,SOP-039-02,Battery and Bluetooth warning,Android/iOS,High,Audit/event record shall be generated where applicable.,Pending QA,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,39,SOP-039-03,Generate high/low heart-rate alert,Android,Low,User shall receive clear error message on failure.,Pending QA,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,39,SOP_39.4,Notification retry and suppression,Cloud Sync,Medium,Audit/event record shall be generated where applicable.,Approved?,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,39,SOP-039-05,Biometric login option,Android,Not ranked,Audit/event record shall be generated where applicable.,Approved?,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,40,SOP_40.1,Notification retry and suppression,Bluetooth Sensor,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,40,SOP-040-02,Battery and Bluetooth warning,Cloud Sync,Low,Result must be visible in mobile UI within expected time.,Rejected once,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,40,SOP_40.3,Capture heart rate from paired device,Cloud Sync,Medium,System shall complete the action without data loss.,Approved?,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,40,SOP_40.4,Validate sensor data range,Android,Medium,System shall complete the action without data loss.,Draft,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,40,SOP-040-05,Notification retry and suppression,Cloud Sync,Medium,User shall receive clear error message on failure.,Approved?,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,41,SOP_41.1,Handle offline mode,Bluetooth Sensor,TBD,Audit/event record shall be generated where applicable.,In Review,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,41,SOP-041-02,Biometric login option,Android/iOS,High,System shall complete the action without data loss.,Rejected once,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,41,SOP-041-03,Manual heart rate entry when device unavailable,Cloud Sync,Not ranked,User shall receive clear error message on failure.,Rejected once,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,41,SOP-041-04,Store readings securely on device,iOS,Not ranked,User shall receive clear error message on failure.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,41,SOP-041-05,Generate high/low heart-rate alert,Notification Service,Low,Result must be visible in mobile UI within expected time.,Need SME,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,42,SOP-042-01,Biometric login option,Bluetooth Sensor,Not ranked,System shall complete the action without data loss.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,42,SOP-042-02,Show trend chart for 7/30/90 days,Android,Low,Data shall be encrypted in transit and at rest.,In Review,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,42,SOP_42.3,Show trend chart for 7/30/90 days,Android/iOS,High,User shall receive clear error message on failure.,Draft,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,42,SOP-042-04,Export readings as PDF/CSV,Cloud Sync,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,42,SOP_42.5,Handle offline mode,Notification Service,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,43,SOP-043-01,Generate high/low heart-rate alert,iOS,Medium,System shall complete the action without data loss.,Pending QA,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,43,SOP-043-02,Capture heart rate from paired device,iOS,Low,Result must be visible in mobile UI within expected time.,Need SME,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,43,SOP_43.3,Audit user actions,Notification Service,Low,System shall complete the action without data loss.,Rejected once,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,43,SOP-043-04,Manual heart rate entry when device unavailable,Cloud Sync,Low,User shall receive clear error message on failure.,Approved?,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,43,SOP-043-05,Battery and Bluetooth warning,Local DB,Medium,Result must be visible in mobile UI within expected time.,Pending QA,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,44,SOP-044-01,Validate sensor data range,iOS,Medium,Result must be visible in mobile UI within expected time.,In Review,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,44,SOP_44.2,Sync readings to cloud API,Notification Service,TBD,User shall receive clear error message on failure.,Pending QA,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,44,SOP-044-03,Show trend chart for 7/30/90 days,iOS,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,44,SOP_44.4,Export readings as PDF/CSV,Android/iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,44,SOP-044-05,Support caregiver view,Notification Service,High,User shall receive clear error message on failure.,Rejected once,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,45,SOP_45.1,Display current BPM with timestamp,Android/iOS,Low,Data shall be encrypted in transit and at rest.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,45,SOP-045-02,Export readings as PDF/CSV,Bluetooth Sensor,TBD,User shall receive clear error message on failure.,Approved?,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,45,SOP-045-03,Notification retry and suppression,Bluetooth Sensor,Medium,Audit/event record shall be generated where applicable.,Rejected once,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,45,SOP_45.4,Generate high/low heart-rate alert,Backend API,TBD,User shall receive clear error message on failure.,In Review,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,45,SOP-045-05,Biometric login option,Backend API,Not ranked,System shall complete the action without data loss.,Rejected once,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,46,SOP_46.1,Battery and Bluetooth warning,Local DB,Low,User shall receive clear error message on failure.,Rejected once,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,46,SOP-046-02,Battery and Bluetooth warning,Android/iOS,Not ranked,System shall complete the action without data loss.,In Review,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,46,SOP-046-03,Store readings securely on device,Local DB,High,System shall complete the action without data loss.,In Review,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,46,SOP-046-04,Biometric login option,Cloud Sync,Medium,User shall receive clear error message on failure.,Draft,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,46,SOP-046-05,Sync readings to cloud API,Android/iOS,TBD,Result must be visible in mobile UI within expected time.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,47,SOP-047-01,Biometric login option,Bluetooth Sensor,Medium,TBD by clinical SME - intentionally incomplete.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,47,SOP-047-02,Audit user actions,Android/iOS,Low,Audit/event record shall be generated where applicable.,Need SME,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,47,SOP-047-03,Notification retry and suppression,Android/iOS,TBD,System shall complete the action without data loss.,In Review,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,47,SOP-047-04,Store readings securely on device,Local DB,Low,User shall receive clear error message on failure.,Rejected once,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,47,SOP-047-05,Store readings securely on device,Cloud Sync,Medium,TBD by clinical SME - intentionally incomplete.,Draft,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,48,SOP-048-01,Generate high/low heart-rate alert,Local DB,High,Data shall be encrypted in transit and at rest.,Need SME,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,48,SOP-048-02,Export readings as PDF/CSV,Backend API,TBD,Audit/event record shall be generated where applicable.,Rejected once,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,48,SOP-048-03,Support caregiver view,Local DB,Low,Result must be visible in mobile UI within expected time.,Need SME,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,48,SOP-048-04,Support caregiver view,Notification Service,Low,Data shall be encrypted in transit and at rest.,Draft,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,48,SOP-048-05,Export readings as PDF/CSV,Bluetooth Sensor,High,TBD by clinical SME - intentionally incomplete.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,49,SOP-049-01,Capture heart rate from paired device,Bluetooth Sensor,Low,Data shall be encrypted in transit and at rest.,Need SME,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,49,SOP-049-02,Display current BPM with timestamp,Cloud Sync,Low,Data shall be encrypted in transit and at rest.,Need SME,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,49,SOP-049-03,Validate sensor data range,Local DB,Medium,Audit/event record shall be generated where applicable.,Rejected once,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,49,SOP_49.4,Biometric login option,Android,High,Result must be visible in mobile UI within expected time.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,49,SOP-049-05,Notification retry and suppression,Backend API,TBD,System shall complete the action without data loss.,Draft,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,50,SOP_50.1,Store readings securely on device,Local DB,Low,Audit/event record shall be generated where applicable.,Need SME,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,50,SOP-050-02,Show trend chart for 7/30/90 days,Notification Service,Low,System shall complete the action without data loss.,Rejected once,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,50,SOP-050-03,Show trend chart for 7/30/90 days,iOS,Low,Result must be visible in mobile UI within expected time.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,50,SOP-050-04,Handle offline mode,Local DB,Not ranked,System shall complete the action without data loss.,Pending QA,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,50,SOP-050-05,Consent capture and privacy notice,iOS,Medium,Audit/event record shall be generated where applicable.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,51,SOP-051-01,Capture heart rate from paired device,Android/iOS,TBD,System shall complete the action without data loss.,Approved?,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,51,SOP-051-02,Support caregiver view,Bluetooth Sensor,Not ranked,Result must be visible in mobile UI within expected time.,Need SME,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,51,SOP-051-03,Validate sensor data range,Cloud Sync,Not ranked,User shall receive clear error message on failure.,Approved?,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,51,SOP-051-04,Notification retry and suppression,Android,Not ranked,User shall receive clear error message on failure.,Pending QA,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,51,SOP-051-05,Store readings securely on device,Bluetooth Sensor,Not ranked,Data shall be encrypted in transit and at rest.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,52,SOP-052-01,Export readings as PDF/CSV,Local DB,Medium,Data shall be encrypted in transit and at rest.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,52,SOP-052-02,Show trend chart for 7/30/90 days,Notification Service,Medium,Result must be visible in mobile UI within expected time.,Need SME,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,52,SOP-052-03,Consent capture and privacy notice,Android,TBD,Audit/event record shall be generated where applicable.,Need SME,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,52,SOP_52.4,Handle offline mode,iOS,Medium,Result must be visible in mobile UI within expected time.,Draft,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,52,SOP-052-05,Battery and Bluetooth warning,iOS,Medium,Result must be visible in mobile UI within expected time.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,53,SOP-053-01,Capture heart rate from paired device,Android,Medium,Result must be visible in mobile UI within expected time.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,53,SOP-053-02,Show trend chart for 7/30/90 days,Cloud Sync,TBD,Audit/event record shall be generated where applicable.,Rejected once,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,53,SOP-053-03,Show trend chart for 7/30/90 days,Backend API,Low,TBD by clinical SME - intentionally incomplete.,Rejected once,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,53,SOP-053-04,Manual heart rate entry when device unavailable,Local DB,Medium,User shall receive clear error message on failure.,Need SME,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,53,SOP-053-05,Manual heart rate entry when device unavailable,Backend API,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,54,SOP_54.1,Export readings as PDF/CSV,Local DB,Medium,System shall complete the action without data loss.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,54,SOP-054-02,Notification retry and suppression,Cloud Sync,High,Data shall be encrypted in transit and at rest.,Pending QA,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,54,SOP-054-03,Biometric login option,iOS,Not ranked,System shall complete the action without data loss.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,54,SOP-054-04,Show trend chart for 7/30/90 days,Android,Medium,User shall receive clear error message on failure.,In Review,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,54,SOP-054-05,Show trend chart for 7/30/90 days,Android/iOS,Medium,User shall receive clear error message on failure.,Rejected once,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,55,SOP_55.1,Show trend chart for 7/30/90 days,Backend API,Low,Result must be visible in mobile UI within expected time.,Approved?,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,55,SOP-055-02,Battery and Bluetooth warning,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,Pending QA,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,55,SOP-055-03,Biometric login option,Backend API,Low,Audit/event record shall be generated where applicable.,Rejected once,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,55,SOP-055-04,Battery and Bluetooth warning,Android/iOS,Low,User shall receive clear error message on failure.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,55,SOP-055-05,Capture heart rate from paired device,Notification Service,High,User shall receive clear error message on failure.,In Review,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,56,SOP-056-01,Handle offline mode,Notification Service,Low,System shall complete the action without data loss.,Approved?,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,56,SOP-056-02,Consent capture and privacy notice,Backend API,TBD,System shall complete the action without data loss.,In Review,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,56,SOP-056-03,Support caregiver view,Bluetooth Sensor,Low,TBD by clinical SME - intentionally incomplete.,Approved?,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,56,SOP-056-04,Manual heart rate entry when device unavailable,Backend API,Not ranked,Audit/event record shall be generated where applicable.,Pending QA,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,56,SOP_56.5,Capture heart rate from paired device,Backend API,Low,Audit/event record shall be generated where applicable.,Approved?,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,57,SOP-057-01,Handle offline mode,Android,Low,Result must be visible in mobile UI within expected time.,Need SME,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,57,SOP-057-02,Battery and Bluetooth warning,Notification Service,Not ranked,System shall complete the action without data loss.,Draft,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,57,SOP-057-03,Show trend chart for 7/30/90 days,Backend API,TBD,User shall receive clear error message on failure.,Pending QA,OCR noisy line
Document 7 - SOP - Heart Rate Monitor Application,SOP,57,SOP-057-04,Sync readings to cloud API,Backend API,High,Result must be visible in mobile UI within expected time.,In Review,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,57,SOP-057-05,Generate high/low heart-rate alert,Backend API,High,Result must be visible in mobile UI within expected time.,Rejected once,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,58,SOP-058-01,Biometric login option,Bluetooth Sensor,Medium,User shall receive clear error message on failure.,Rejected once,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,58,SOP-058-02,Sync readings to cloud API,Cloud Sync,Not ranked,Data shall be encrypted in transit and at rest.,Rejected once,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,58,SOP-058-03,Capture heart rate from paired device,Local DB,Low,Result must be visible in mobile UI within expected time.,Rejected once,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,58,SOP-058-04,Display current BPM with timestamp,Backend API,TBD,System shall complete the action without data loss.,Need SME,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,58,SOP-058-05,Store readings securely on device,Backend API,Low,Data shall be encrypted in transit and at rest.,Need SME,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,59,SOP-059-01,Battery and Bluetooth warning,Android,High,Data shall be encrypted in transit and at rest.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,59,SOP-059-02,Generate high/low heart-rate alert,Local DB,TBD,Result must be visible in mobile UI within expected time.,Approved?,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,59,SOP-059-03,Biometric login option,Android/iOS,Medium,System shall complete the action without data loss.,Rejected once,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,59,SOP_59.4,Battery and Bluetooth warning,Notification Service,TBD,Data shall be encrypted in transit and at rest.,In Review,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,59,SOP-059-05,Consent capture and privacy notice,Android/iOS,Medium,Audit/event record shall be generated where applicable.,Need SME,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,60,SOP-060-01,Biometric login option,Bluetooth Sensor,Low,System shall complete the action without data loss.,Rejected once,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,60,SOP-060-02,Generate high/low heart-rate alert,Bluetooth Sensor,TBD,Audit/event record shall be generated where applicable.,Draft,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,60,SOP-060-03,Notification retry and suppression,Cloud Sync,High,System shall complete the action without data loss.,Rejected once,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,60,SOP-060-04,Notification retry and suppression,Android/iOS,High,System shall complete the action without data loss.,Approved?,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,60,SOP-060-05,Generate high/low heart-rate alert,Local DB,Medium,Audit/event record shall be generated where applicable.,Approved?,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,61,SOP-061-01,Capture heart rate from paired device,Backend API,Medium,Result must be visible in mobile UI within expected time.,In Review,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,61,SOP-061-02,Manual heart rate entry when device unavailable,Bluetooth Sensor,Low,Result must be visible in mobile UI within expected time.,Pending QA,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,61,SOP_61.3,Handle offline mode,Android/iOS,Low,Result must be visible in mobile UI within expected time.,In Review,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,61,SOP_61.4,Notification retry and suppression,Android/iOS,Not ranked,Result must be visible in mobile UI within expected time.,In Review,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,61,SOP-061-05,Manual heart rate entry when device unavailable,Android/iOS,Medium,TBD by clinical SME - intentionally incomplete.,In Review,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,62,SOP-062-01,Handle offline mode,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,Draft,RAG TEST CHUNK
Document 7 - SOP - Heart Rate Monitor Application,SOP,62,SOP-062-02,Sync readings to cloud API,iOS,TBD,Result must be visible in mobile UI within expected time.,Approved?,??
Document 7 - SOP - Heart Rate Monitor Application,SOP,62,SOP-062-03,Export readings as PDF/CSV,Android/iOS,Medium,Audit/event record shall be generated where applicable.,Pending QA,TBD
Document 7 - SOP - Heart Rate Monitor Application,SOP,62,SOP-062-04,Display current BPM with timestamp,Cloud Sync,High,User shall receive clear error message on failure.,Need SME,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,62,SOP-062-05,Audit user actions,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,In Review,duplicate section
Document 7 - SOP - Heart Rate Monitor Application,SOP,63,SOP-063-01,Notification retry and suppression,iOS,Medium,Data shall be encrypted in transit and at rest.,Draft,missing owner
Document 7 - SOP - Heart Rate Monitor Application,SOP,63,SOP_63.2,Generate high/low heart-rate alert,Bluetooth Sensor,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,manual note
Document 7 - SOP - Heart Rate Monitor Application,SOP,63,SOP-063-03,Consent capture and privacy notice,Cloud Sync,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,63,SOP-063-04,Audit user actions,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,Pending QA,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,63,SOP-063-05,Validate sensor data range,Notification Service,Low,TBD by clinical SME - intentionally incomplete.,Pending QA,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,64,SOP-064-01,Battery and Bluetooth warning,Cloud Sync,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,64,SOP-064-02,Capture heart rate from paired device,Notification Service,TBD,System shall complete the action without data loss.,Draft,REVIEW-LATER
Document 7 - SOP - Heart Rate Monitor Application,SOP,64,SOP_64.3,Audit user actions,Bluetooth Sensor,Medium,System shall complete the action without data loss.,In Review,v0.1/v1.0 mixed
Document 7 - SOP - Heart Rate Monitor Application,SOP,64,SOP-064-04,Biometric login option,Cloud Sync,Low,TBD by clinical SME - intentionally incomplete.,Need SME,old text retained
Document 7 - SOP - Heart Rate Monitor Application,SOP,64,SOP-064-05,Manual heart rate entry when device unavailable,Bluetooth Sensor,Medium,TBD by clinical SME - intentionally incomplete.,Draft,duplicate section
