document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 4 - IQ - Heart Rate Monitor Application,IQ,32,IQ_32.5,Audit user actions,Bluetooth Sensor,High,User shall receive clear error message on failure.,Draft,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,33,IQ-033-01,Manual heart rate entry when device unavailable,Backend API,TBD,TBD by clinical SME - intentionally incomplete.,In Review,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,33,IQ-033-02,Capture heart rate from paired device,Notification Service,High,TBD by clinical SME - intentionally incomplete.,Pending QA,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,33,IQ-033-03,Notification retry and suppression,Notification Service,Low,Audit/event record shall be generated where applicable.,Rejected once,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,33,IQ-033-04,Battery and Bluetooth warning,Backend API,Not ranked,System shall complete the action without data loss.,Need SME,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,33,IQ-033-05,Validate sensor data range,Android/iOS,TBD,Result must be visible in mobile UI within expected time.,Rejected once,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,34,IQ-034-01,Notification retry and suppression,Backend API,Not ranked,User shall receive clear error message on failure.,Pending QA,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,34,IQ-034-02,Support caregiver view,Local DB,Low,TBD by clinical SME - intentionally incomplete.,Draft,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,34,IQ-034-03,Validate sensor data range,iOS,Low,Result must be visible in mobile UI within expected time.,Rejected once,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,34,IQ-034-04,Consent capture and privacy notice,Notification Service,Not ranked,User shall receive clear error message on failure.,Need SME,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,34,IQ-034-05,Export readings as PDF/CSV,Local DB,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,35,IQ_35.1,Biometric login option,iOS,Low,Audit/event record shall be generated where applicable.,Need SME,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,35,IQ-035-02,Capture heart rate from paired device,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,Approved?,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,35,IQ-035-03,Export readings as PDF/CSV,Bluetooth Sensor,Low,Audit/event record shall be generated where applicable.,In Review,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,35,IQ_35.4,Audit user actions,Notification Service,Not ranked,Audit/event record shall be generated where applicable.,Rejected once,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,35,IQ-035-05,Store readings securely on device,Notification Service,Not ranked,Audit/event record shall be generated where applicable.,Need SME,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,36,IQ-036-01,Capture heart rate from paired device,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,In Review,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,36,IQ-036-02,Battery and Bluetooth warning,Local DB,TBD,Result must be visible in mobile UI within expected time.,In Review,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,36,IQ-036-03,Manual heart rate entry when device unavailable,Notification Service,Not ranked,System shall complete the action without data loss.,Draft,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,36,IQ-036-04,Notification retry and suppression,Android,High,TBD by clinical SME - intentionally incomplete.,Need SME,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,36,IQ-036-05,Audit user actions,Android,Not ranked,Result must be visible in mobile UI within expected time.,Need SME,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,37,IQ-037-01,Support caregiver view,Android/iOS,TBD,Audit/event record shall be generated where applicable.,Need SME,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,37,IQ-037-02,Generate high/low heart-rate alert,iOS,Medium,TBD by clinical SME - intentionally incomplete.,Approved?,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,37,IQ-037-03,Display current BPM with timestamp,iOS,Medium,System shall complete the action without data loss.,Rejected once,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,37,IQ-037-04,Capture heart rate from paired device,Backend API,High,System shall complete the action without data loss.,Pending QA,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,37,IQ-037-05,Support caregiver view,Android/iOS,Low,Result must be visible in mobile UI within expected time.,Pending QA,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,38,IQ-038-01,Display current BPM with timestamp,Android,High,TBD by clinical SME - intentionally incomplete.,Rejected once,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,38,IQ-038-02,Biometric login option,Backend API,Low,Data shall be encrypted in transit and at rest.,Draft,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,38,IQ-038-03,Support caregiver view,Notification Service,Low,System shall complete the action without data loss.,Approved?,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,38,IQ-038-04,Show trend chart for 7/30/90 days,iOS,Not ranked,Data shall be encrypted in transit and at rest.,In Review,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,38,IQ-038-05,Battery and Bluetooth warning,Local DB,TBD,Data shall be encrypted in transit and at rest.,In Review,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,39,IQ-039-01,Validate sensor data range,iOS,Not ranked,TBD by clinical SME - intentionally incomplete.,Rejected once,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,39,IQ-039-02,Battery and Bluetooth warning,Notification Service,Not ranked,User shall receive clear error message on failure.,In Review,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,39,IQ-039-03,Export readings as PDF/CSV,Cloud Sync,Medium,TBD by clinical SME - intentionally incomplete.,Draft,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,39,IQ-039-04,Sync readings to cloud API,Notification Service,High,Data shall be encrypted in transit and at rest.,Pending QA,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,39,IQ-039-05,Sync readings to cloud API,Android,High,Data shall be encrypted in transit and at rest.,Need SME,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,40,IQ-040-01,Store readings securely on device,iOS,Not ranked,User shall receive clear error message on failure.,Rejected once,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,40,IQ-040-02,Biometric login option,iOS,Medium,Data shall be encrypted in transit and at rest.,In Review,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,40,IQ-040-03,Audit user actions,Local DB,Not ranked,Result must be visible in mobile UI within expected time.,Approved?,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,40,IQ-040-04,Battery and Bluetooth warning,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,Rejected once,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,40,IQ-040-05,Battery and Bluetooth warning,Local DB,TBD,TBD by clinical SME - intentionally incomplete.,In Review,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,41,IQ-041-01,Biometric login option,Cloud Sync,High,User shall receive clear error message on failure.,Draft,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,41,IQ-041-02,Show trend chart for 7/30/90 days,iOS,Medium,System shall complete the action without data loss.,Need SME,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,41,IQ-041-03,Show trend chart for 7/30/90 days,Local DB,Low,TBD by clinical SME - intentionally incomplete.,Need SME,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,41,IQ-041-04,Biometric login option,Notification Service,Low,Data shall be encrypted in transit and at rest.,In Review,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,41,IQ-041-05,Show trend chart for 7/30/90 days,Cloud Sync,Low,User shall receive clear error message on failure.,Rejected once,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,42,IQ-042-01,Support caregiver view,Notification Service,Low,Result must be visible in mobile UI within expected time.,In Review,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,42,IQ-042-02,Notification retry and suppression,Android/iOS,High,TBD by clinical SME - intentionally incomplete.,Draft,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,42,IQ-042-03,Consent capture and privacy notice,iOS,Not ranked,Audit/event record shall be generated where applicable.,Pending QA,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,42,IQ-042-04,Sync readings to cloud API,Android/iOS,Low,System shall complete the action without data loss.,Need SME,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,42,IQ_42.5,Sync readings to cloud API,Bluetooth Sensor,TBD,System shall complete the action without data loss.,Draft,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,43,IQ-043-01,Audit user actions,Local DB,High,TBD by clinical SME - intentionally incomplete.,Pending QA,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,43,IQ-043-02,Consent capture and privacy notice,iOS,High,System shall complete the action without data loss.,In Review,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,43,IQ-043-03,Export readings as PDF/CSV,Bluetooth Sensor,Not ranked,Audit/event record shall be generated where applicable.,Rejected once,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,43,IQ-043-04,Export readings as PDF/CSV,Android,Medium,Audit/event record shall be generated where applicable.,In Review,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,43,IQ-043-05,Show trend chart for 7/30/90 days,Cloud Sync,Not ranked,Audit/event record shall be generated where applicable.,Draft,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,44,IQ-044-01,Support caregiver view,Local DB,Not ranked,Data shall be encrypted in transit and at rest.,Rejected once,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,44,IQ-044-02,Display current BPM with timestamp,Backend API,High,Audit/event record shall be generated where applicable.,Rejected once,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,44,IQ-044-03,Capture heart rate from paired device,Android/iOS,High,System shall complete the action without data loss.,Pending QA,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,44,IQ-044-04,Capture heart rate from paired device,Android,Low,User shall receive clear error message on failure.,Draft,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,44,IQ_44.5,Manual heart rate entry when device unavailable,Android,Not ranked,User shall receive clear error message on failure.,Draft,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,45,IQ-045-01,Sync readings to cloud API,Notification Service,High,Audit/event record shall be generated where applicable.,Rejected once,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,45,IQ-045-02,Export readings as PDF/CSV,Backend API,Low,TBD by clinical SME - intentionally incomplete.,Need SME,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,45,IQ_45.3,Handle offline mode,Bluetooth Sensor,Medium,Data shall be encrypted in transit and at rest.,In Review,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,45,IQ_45.4,Show trend chart for 7/30/90 days,iOS,Low,User shall receive clear error message on failure.,Pending QA,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,45,IQ-045-05,Handle offline mode,iOS,Not ranked,Result must be visible in mobile UI within expected time.,Approved?,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,46,IQ-046-01,Show trend chart for 7/30/90 days,Notification Service,TBD,Audit/event record shall be generated where applicable.,Need SME,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,46,IQ-046-02,Sync readings to cloud API,Local DB,Low,Result must be visible in mobile UI within expected time.,Approved?,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,46,IQ-046-03,Notification retry and suppression,Local DB,Not ranked,User shall receive clear error message on failure.,Draft,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,46,IQ-046-04,Display current BPM with timestamp,Android,Low,Data shall be encrypted in transit and at rest.,Draft,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,46,IQ_46.5,Manual heart rate entry when device unavailable,iOS,Not ranked,Result must be visible in mobile UI within expected time.,In Review,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,47,IQ-047-01,Biometric login option,Bluetooth Sensor,Low,Audit/event record shall be generated where applicable.,Rejected once,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,47,IQ-047-02,Capture heart rate from paired device,Local DB,Low,TBD by clinical SME - intentionally incomplete.,Need SME,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,47,IQ-047-03,Consent capture and privacy notice,Notification Service,Medium,Data shall be encrypted in transit and at rest.,Rejected once,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,47,IQ-047-04,Generate high/low heart-rate alert,Cloud Sync,Not ranked,System shall complete the action without data loss.,Need SME,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,47,IQ-047-05,Handle offline mode,iOS,Not ranked,Data shall be encrypted in transit and at rest.,Need SME,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,48,IQ-048-01,Handle offline mode,Bluetooth Sensor,TBD,System shall complete the action without data loss.,Draft,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,48,IQ-048-02,Show trend chart for 7/30/90 days,iOS,TBD,Data shall be encrypted in transit and at rest.,Rejected once,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,48,IQ_48.3,Capture heart rate from paired device,Backend API,High,TBD by clinical SME - intentionally incomplete.,Need SME,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,48,IQ_48.4,Validate sensor data range,iOS,Not ranked,Data shall be encrypted in transit and at rest.,Rejected once,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,48,IQ-048-05,Store readings securely on device,Cloud Sync,Medium,Audit/event record shall be generated where applicable.,Approved?,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,49,IQ-049-01,Display current BPM with timestamp,Cloud Sync,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,49,IQ-049-02,Generate high/low heart-rate alert,Android,High,System shall complete the action without data loss.,Approved?,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,49,IQ_49.3,Support caregiver view,Cloud Sync,High,User shall receive clear error message on failure.,Draft,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,49,IQ-049-04,Audit user actions,Android,Medium,TBD by clinical SME - intentionally incomplete.,In Review,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,49,IQ-049-05,Notification retry and suppression,Android,TBD,System shall complete the action without data loss.,Pending QA,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,50,IQ-050-01,Support caregiver view,Android,High,Data shall be encrypted in transit and at rest.,Approved?,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,50,IQ-050-02,Generate high/low heart-rate alert,Cloud Sync,High,Data shall be encrypted in transit and at rest.,Need SME,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,50,IQ-050-03,Capture heart rate from paired device,Notification Service,TBD,User shall receive clear error message on failure.,Pending QA,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,50,IQ-050-04,Sync readings to cloud API,Cloud Sync,Not ranked,Result must be visible in mobile UI within expected time.,Draft,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,50,IQ_50.5,Display current BPM with timestamp,Cloud Sync,Low,Result must be visible in mobile UI within expected time.,Need SME,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,51,IQ-051-01,Support caregiver view,Bluetooth Sensor,Not ranked,Result must be visible in mobile UI within expected time.,In Review,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,51,IQ-051-02,Battery and Bluetooth warning,Bluetooth Sensor,Not ranked,System shall complete the action without data loss.,In Review,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,51,IQ-051-03,Export readings as PDF/CSV,Cloud Sync,Not ranked,Data shall be encrypted in transit and at rest.,In Review,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,51,IQ-051-04,Store readings securely on device,Android,TBD,Result must be visible in mobile UI within expected time.,Rejected once,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,51,IQ-051-05,Support caregiver view,Bluetooth Sensor,High,Audit/event record shall be generated where applicable.,Draft,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,52,IQ-052-01,Export readings as PDF/CSV,iOS,TBD,Result must be visible in mobile UI within expected time.,Need SME,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,52,IQ-052-02,Export readings as PDF/CSV,Notification Service,Not ranked,System shall complete the action without data loss.,Approved?,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,52,IQ-052-03,Handle offline mode,iOS,High,TBD by clinical SME - intentionally incomplete.,Pending QA,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,52,IQ-052-04,Audit user actions,iOS,Low,System shall complete the action without data loss.,Pending QA,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,52,IQ-052-05,Audit user actions,Notification Service,Low,Result must be visible in mobile UI within expected time.,Draft,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,53,IQ-053-01,Capture heart rate from paired device,Notification Service,High,Data shall be encrypted in transit and at rest.,Draft,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,53,IQ_53.2,Audit user actions,Bluetooth Sensor,Medium,System shall complete the action without data loss.,Pending QA,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,53,IQ-053-03,Display current BPM with timestamp,Bluetooth Sensor,Low,User shall receive clear error message on failure.,Need SME,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,53,IQ-053-04,Store readings securely on device,Backend API,High,Data shall be encrypted in transit and at rest.,Approved?,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,53,IQ-053-05,Generate high/low heart-rate alert,Cloud Sync,Low,Result must be visible in mobile UI within expected time.,Approved?,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,54,IQ-054-01,Audit user actions,Local DB,Low,Result must be visible in mobile UI within expected time.,In Review,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,54,IQ-054-02,Manual heart rate entry when device unavailable,iOS,High,Audit/event record shall be generated where applicable.,Draft,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,54,IQ_54.3,Handle offline mode,Android/iOS,Low,TBD by clinical SME - intentionally incomplete.,Pending QA,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,54,IQ-054-04,Audit user actions,Backend API,Medium,User shall receive clear error message on failure.,Pending QA,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,54,IQ-054-05,Manual heart rate entry when device unavailable,Android,Not ranked,System shall complete the action without data loss.,Rejected once,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,55,IQ-055-01,Manual heart rate entry when device unavailable,Notification Service,Low,TBD by clinical SME - intentionally incomplete.,Approved?,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,55,IQ-055-02,Biometric login option,Bluetooth Sensor,High,User shall receive clear error message on failure.,Rejected once,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,55,IQ-055-03,Display current BPM with timestamp,Android,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,55,IQ-055-04,Capture heart rate from paired device,Bluetooth Sensor,High,Result must be visible in mobile UI within expected time.,Approved?,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,55,IQ-055-05,Validate sensor data range,Backend API,Low,Data shall be encrypted in transit and at rest.,In Review,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,56,IQ-056-01,Biometric login option,Local DB,High,Result must be visible in mobile UI within expected time.,Pending QA,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,56,IQ-056-02,Audit user actions,Local DB,Not ranked,User shall receive clear error message on failure.,Rejected once,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,56,IQ-056-03,Sync readings to cloud API,Notification Service,Medium,Data shall be encrypted in transit and at rest.,Need SME,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,56,IQ-056-04,Consent capture and privacy notice,Cloud Sync,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,56,IQ-056-05,Store readings securely on device,Android/iOS,High,Audit/event record shall be generated where applicable.,Need SME,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,57,IQ-057-01,Display current BPM with timestamp,iOS,Low,Audit/event record shall be generated where applicable.,Rejected once,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,57,IQ-057-02,Notification retry and suppression,Android,TBD,Audit/event record shall be generated where applicable.,Need SME,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,57,IQ-057-03,Manual heart rate entry when device unavailable,Backend API,Low,TBD by clinical SME - intentionally incomplete.,Draft,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,57,IQ-057-04,Show trend chart for 7/30/90 days,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,Approved?,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,57,IQ-057-05,Capture heart rate from paired device,Android/iOS,Low,Audit/event record shall be generated where applicable.,Pending QA,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,58,IQ-058-01,Notification retry and suppression,Bluetooth Sensor,Medium,User shall receive clear error message on failure.,Approved?,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,58,IQ-058-02,Manual heart rate entry when device unavailable,Cloud Sync,Low,User shall receive clear error message on failure.,Approved?,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,58,IQ-058-03,Show trend chart for 7/30/90 days,Cloud Sync,High,Result must be visible in mobile UI within expected time.,Approved?,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,58,IQ-058-04,Capture heart rate from paired device,Android/iOS,Not ranked,User shall receive clear error message on failure.,Approved?,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,58,IQ-058-05,Consent capture and privacy notice,Android,Not ranked,System shall complete the action without data loss.,Rejected once,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,59,IQ-059-01,Generate high/low heart-rate alert,Backend API,High,User shall receive clear error message on failure.,In Review,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,59,IQ-059-02,Biometric login option,Android,High,Data shall be encrypted in transit and at rest.,In Review,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,59,IQ-059-03,Export readings as PDF/CSV,Notification Service,Medium,System shall complete the action without data loss.,Approved?,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,59,IQ_59.4,Handle offline mode,Android/iOS,Low,TBD by clinical SME - intentionally incomplete.,Pending QA,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,59,IQ_59.5,Capture heart rate from paired device,Backend API,Medium,System shall complete the action without data loss.,Rejected once,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,60,IQ-060-01,Biometric login option,Backend API,Low,Data shall be encrypted in transit and at rest.,In Review,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,60,IQ-060-02,Manual heart rate entry when device unavailable,iOS,Not ranked,Data shall be encrypted in transit and at rest.,Approved?,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,60,IQ_60.3,Biometric login option,Android,Low,TBD by clinical SME - intentionally incomplete.,Pending QA,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,60,IQ-060-04,Display current BPM with timestamp,Notification Service,Low,Result must be visible in mobile UI within expected time.,In Review,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,60,IQ_60.5,Validate sensor data range,Bluetooth Sensor,TBD,Audit/event record shall be generated where applicable.,Pending QA,v0.1/v1.0 mixed
Document 4 - IQ - Heart Rate Monitor Application,IQ,61,IQ-061-01,Show trend chart for 7/30/90 days,Notification Service,Not ranked,User shall receive clear error message on failure.,Need SME,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,61,IQ-061-02,Biometric login option,Android,TBD,Result must be visible in mobile UI within expected time.,Pending QA,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,61,IQ-061-03,Validate sensor data range,Bluetooth Sensor,Not ranked,Result must be visible in mobile UI within expected time.,Pending QA,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,61,IQ-061-04,Validate sensor data range,Backend API,Medium,TBD by clinical SME - intentionally incomplete.,In Review,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,61,IQ-061-05,Support caregiver view,Android/iOS,High,Data shall be encrypted in transit and at rest.,Pending QA,REVIEW-LATER
Document 4 - IQ - Heart Rate Monitor Application,IQ,62,IQ-062-01,Show trend chart for 7/30/90 days,Android/iOS,TBD,System shall complete the action without data loss.,In Review,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,62,IQ_62.2,Export readings as PDF/CSV,Notification Service,TBD,TBD by clinical SME - intentionally incomplete.,Need SME,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,62,IQ-062-03,Store readings securely on device,Cloud Sync,High,Audit/event record shall be generated where applicable.,Draft,missing owner
Document 4 - IQ - Heart Rate Monitor Application,IQ,62,IQ_62.4,Handle offline mode,Cloud Sync,High,TBD by clinical SME - intentionally incomplete.,Rejected once,duplicate section
Document 4 - IQ - Heart Rate Monitor Application,IQ,62,IQ-062-05,Audit user actions,Notification Service,Medium,Data shall be encrypted in transit and at rest.,Pending QA,manual note
Document 4 - IQ - Heart Rate Monitor Application,IQ,63,IQ-063-01,Audit user actions,Backend API,TBD,Data shall be encrypted in transit and at rest.,Need SME,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,63,IQ-063-02,Handle offline mode,Notification Service,Not ranked,Data shall be encrypted in transit and at rest.,Approved?,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,63,IQ-063-03,Store readings securely on device,Android,Not ranked,TBD by clinical SME - intentionally incomplete.,Draft,old text retained
Document 4 - IQ - Heart Rate Monitor Application,IQ,63,IQ-063-04,Export readings as PDF/CSV,Cloud Sync,Low,User shall receive clear error message on failure.,Rejected once,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,63,IQ-063-05,Validate sensor data range,Android,TBD,TBD by clinical SME - intentionally incomplete.,In Review,TBD
Document 4 - IQ - Heart Rate Monitor Application,IQ,64,IQ-064-01,Export readings as PDF/CSV,Backend API,High,System shall complete the action without data loss.,In Review,??
Document 4 - IQ - Heart Rate Monitor Application,IQ,64,IQ_64.2,Notification retry and suppression,Android,High,System shall complete the action without data loss.,In Review,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,64,IQ-064-03,Export readings as PDF/CSV,Android/iOS,Medium,TBD by clinical SME - intentionally incomplete.,Need SME,OCR noisy line
Document 4 - IQ - Heart Rate Monitor Application,IQ,64,IQ-064-04,Biometric login option,Notification Service,High,System shall complete the action without data loss.,Approved?,RAG TEST CHUNK
Document 4 - IQ - Heart Rate Monitor Application,IQ,64,IQ-064-05,Generate high/low heart-rate alert,Local DB,Not ranked,Audit/event record shall be generated where applicable.,Need SME,v0.1/v1.0 mixed
