document_name,doc_type,page,item_id,item_text,platform,risk,acceptance_expected,status,messy_flag
Document 3 - DS - Heart Rate Monitor Application,DS,34,DS_34.2,Handle offline mode,Notification Service,Medium,Audit/event record shall be generated where applicable.,Pending QA,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,34,DS-034-03,Battery and Bluetooth warning,Notification Service,TBD,Audit/event record shall be generated where applicable.,In Review,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,34,DS-034-04,Consent capture and privacy notice,Android/iOS,TBD,System shall complete the action without data loss.,Draft,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,34,DS-034-05,Battery and Bluetooth warning,Backend API,Low,TBD by clinical SME - intentionally incomplete.,Need SME,??
Document 3 - DS - Heart Rate Monitor Application,DS,35,DS-035-01,Display current BPM with timestamp,Android,High,System shall complete the action without data loss.,Rejected once,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,35,DS-035-02,Store readings securely on device,Cloud Sync,TBD,Result must be visible in mobile UI within expected time.,Rejected once,??
Document 3 - DS - Heart Rate Monitor Application,DS,35,DS_35.3,Support caregiver view,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,Need SME,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,35,DS-035-04,Support caregiver view,Local DB,Not ranked,System shall complete the action without data loss.,Draft,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,35,DS-035-05,Notification retry and suppression,Local DB,Low,Audit/event record shall be generated where applicable.,Need SME,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,36,DS-036-01,Biometric login option,Android,High,Data shall be encrypted in transit and at rest.,Rejected once,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,36,DS-036-02,Export readings as PDF/CSV,Cloud Sync,Not ranked,TBD by clinical SME - intentionally incomplete.,Pending QA,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,36,DS_36.3,Validate sensor data range,Notification Service,TBD,Data shall be encrypted in transit and at rest.,Rejected once,??
Document 3 - DS - Heart Rate Monitor Application,DS,36,DS-036-04,Notification retry and suppression,Android/iOS,High,Data shall be encrypted in transit and at rest.,Approved?,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,36,DS-036-05,Sync readings to cloud API,Android,TBD,Result must be visible in mobile UI within expected time.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,37,DS-037-01,Handle offline mode,Cloud Sync,Medium,Data shall be encrypted in transit and at rest.,Need SME,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,37,DS-037-02,Support caregiver view,Bluetooth Sensor,Not ranked,User shall receive clear error message on failure.,Rejected once,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,37,DS-037-03,Consent capture and privacy notice,Backend API,TBD,Result must be visible in mobile UI within expected time.,Rejected once,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,37,DS_37.4,Battery and Bluetooth warning,Backend API,High,Data shall be encrypted in transit and at rest.,Pending QA,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,37,DS-037-05,Consent capture and privacy notice,Cloud Sync,Medium,System shall complete the action without data loss.,In Review,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,38,DS-038-01,Battery and Bluetooth warning,Local DB,Low,System shall complete the action without data loss.,Draft,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,38,DS-038-02,Show trend chart for 7/30/90 days,Cloud Sync,TBD,System shall complete the action without data loss.,Need SME,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,38,DS-038-03,Notification retry and suppression,Bluetooth Sensor,Low,Audit/event record shall be generated where applicable.,Rejected once,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,38,DS-038-04,Show trend chart for 7/30/90 days,Backend API,Medium,Data shall be encrypted in transit and at rest.,In Review,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,38,DS-038-05,Consent capture and privacy notice,Cloud Sync,Not ranked,System shall complete the action without data loss.,Approved?,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,39,DS-039-01,Store readings securely on device,Bluetooth Sensor,TBD,User shall receive clear error message on failure.,Rejected once,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,39,DS-039-02,Battery and Bluetooth warning,Local DB,Not ranked,TBD by clinical SME - intentionally incomplete.,Approved?,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,39,DS-039-03,Manual heart rate entry when device unavailable,Backend API,High,User shall receive clear error message on failure.,In Review,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,39,DS-039-04,Notification retry and suppression,Cloud Sync,Medium,User shall receive clear error message on failure.,Rejected once,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,39,DS-039-05,Export readings as PDF/CSV,Android/iOS,Not ranked,User shall receive clear error message on failure.,Pending QA,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,40,DS-040-01,Capture heart rate from paired device,Local DB,TBD,System shall complete the action without data loss.,Pending QA,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,40,DS_40.2,Biometric login option,Android/iOS,Low,Audit/event record shall be generated where applicable.,Draft,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,40,DS-040-03,Notification retry and suppression,Local DB,TBD,Data shall be encrypted in transit and at rest.,Need SME,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,40,DS-040-04,Show trend chart for 7/30/90 days,iOS,High,Data shall be encrypted in transit and at rest.,Need SME,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,40,DS-040-05,Support caregiver view,Notification Service,Not ranked,Audit/event record shall be generated where applicable.,Approved?,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,41,DS-041-01,Manual heart rate entry when device unavailable,Cloud Sync,TBD,Data shall be encrypted in transit and at rest.,Need SME,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,41,DS-041-02,Generate high/low heart-rate alert,Android/iOS,High,Audit/event record shall be generated where applicable.,Draft,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,41,DS-041-03,Battery and Bluetooth warning,Android/iOS,Medium,User shall receive clear error message on failure.,Draft,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,41,DS_41.4,Display current BPM with timestamp,Android,Medium,Data shall be encrypted in transit and at rest.,Need SME,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,41,DS-041-05,Sync readings to cloud API,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,42,DS-042-01,Manual heart rate entry when device unavailable,Notification Service,High,System shall complete the action without data loss.,Approved?,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,42,DS-042-02,Capture heart rate from paired device,Local DB,Medium,TBD by clinical SME - intentionally incomplete.,Pending QA,??
Document 3 - DS - Heart Rate Monitor Application,DS,42,DS-042-03,Battery and Bluetooth warning,Cloud Sync,Not ranked,Data shall be encrypted in transit and at rest.,Draft,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,42,DS-042-04,Display current BPM with timestamp,Cloud Sync,Low,Result must be visible in mobile UI within expected time.,Rejected once,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,42,DS-042-05,Generate high/low heart-rate alert,Backend API,Low,Data shall be encrypted in transit and at rest.,Approved?,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,43,DS-043-01,Display current BPM with timestamp,Notification Service,Medium,Result must be visible in mobile UI within expected time.,In Review,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,43,DS-043-02,Export readings as PDF/CSV,Android/iOS,High,Audit/event record shall be generated where applicable.,In Review,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,43,DS-043-03,Support caregiver view,Android/iOS,Medium,System shall complete the action without data loss.,Rejected once,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,43,DS-043-04,Export readings as PDF/CSV,Android,Low,User shall receive clear error message on failure.,Rejected once,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,43,DS-043-05,Manual heart rate entry when device unavailable,Backend API,TBD,Data shall be encrypted in transit and at rest.,Draft,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,44,DS-044-01,Generate high/low heart-rate alert,iOS,High,User shall receive clear error message on failure.,In Review,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,44,DS-044-02,Audit user actions,Notification Service,High,Result must be visible in mobile UI within expected time.,Approved?,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,44,DS-044-03,Battery and Bluetooth warning,Android/iOS,Low,System shall complete the action without data loss.,In Review,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,44,DS-044-04,Capture heart rate from paired device,Android,Low,Result must be visible in mobile UI within expected time.,Rejected once,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,44,DS-044-05,Manual heart rate entry when device unavailable,Android,Medium,Result must be visible in mobile UI within expected time.,Pending QA,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,45,DS-045-01,Capture heart rate from paired device,Notification Service,Low,Result must be visible in mobile UI within expected time.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,45,DS_45.2,Handle offline mode,Backend API,Medium,User shall receive clear error message on failure.,Rejected once,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,45,DS-045-03,Validate sensor data range,Bluetooth Sensor,Medium,Result must be visible in mobile UI within expected time.,Draft,??
Document 3 - DS - Heart Rate Monitor Application,DS,45,DS-045-04,Capture heart rate from paired device,Android,Low,System shall complete the action without data loss.,Approved?,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,45,DS-045-05,Notification retry and suppression,Android/iOS,Low,System shall complete the action without data loss.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,46,DS-046-01,Export readings as PDF/CSV,Notification Service,Not ranked,System shall complete the action without data loss.,Approved?,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,46,DS_46.2,Export readings as PDF/CSV,iOS,TBD,Result must be visible in mobile UI within expected time.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,46,DS_46.3,Export readings as PDF/CSV,Backend API,Low,Audit/event record shall be generated where applicable.,Draft,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,46,DS-046-04,Store readings securely on device,Backend API,High,Audit/event record shall be generated where applicable.,Draft,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,46,DS-046-05,Audit user actions,Local DB,High,Result must be visible in mobile UI within expected time.,In Review,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,47,DS-047-01,Generate high/low heart-rate alert,Bluetooth Sensor,Not ranked,TBD by clinical SME - intentionally incomplete.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,47,DS-047-02,Sync readings to cloud API,Cloud Sync,Not ranked,Audit/event record shall be generated where applicable.,Need SME,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,47,DS-047-03,Consent capture and privacy notice,Notification Service,High,Result must be visible in mobile UI within expected time.,In Review,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,47,DS-047-04,Show trend chart for 7/30/90 days,Local DB,TBD,Data shall be encrypted in transit and at rest.,Approved?,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,47,DS-047-05,Display current BPM with timestamp,Backend API,High,User shall receive clear error message on failure.,Need SME,??
Document 3 - DS - Heart Rate Monitor Application,DS,48,DS_48.1,Consent capture and privacy notice,iOS,Medium,TBD by clinical SME - intentionally incomplete.,Rejected once,??
Document 3 - DS - Heart Rate Monitor Application,DS,48,DS-048-02,Audit user actions,Android,TBD,Data shall be encrypted in transit and at rest.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,48,DS_48.3,Biometric login option,Cloud Sync,TBD,TBD by clinical SME - intentionally incomplete.,In Review,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,48,DS-048-04,Handle offline mode,Local DB,TBD,User shall receive clear error message on failure.,Draft,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,48,DS-048-05,Validate sensor data range,Local DB,Not ranked,System shall complete the action without data loss.,Draft,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,49,DS-049-01,Store readings securely on device,Notification Service,High,User shall receive clear error message on failure.,Rejected once,??
Document 3 - DS - Heart Rate Monitor Application,DS,49,DS_49.2,Display current BPM with timestamp,iOS,High,Audit/event record shall be generated where applicable.,Draft,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,49,DS_49.3,Display current BPM with timestamp,Backend API,High,Data shall be encrypted in transit and at rest.,Draft,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,49,DS-049-04,Consent capture and privacy notice,Cloud Sync,TBD,Data shall be encrypted in transit and at rest.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,49,DS_49.5,Display current BPM with timestamp,Cloud Sync,TBD,Audit/event record shall be generated where applicable.,Draft,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,50,DS-050-01,Support caregiver view,Local DB,TBD,Data shall be encrypted in transit and at rest.,In Review,??
Document 3 - DS - Heart Rate Monitor Application,DS,50,DS-050-02,Support caregiver view,Bluetooth Sensor,TBD,Result must be visible in mobile UI within expected time.,Need SME,??
Document 3 - DS - Heart Rate Monitor Application,DS,50,DS-050-03,Sync readings to cloud API,Android,Low,Result must be visible in mobile UI within expected time.,Pending QA,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,50,DS-050-04,Sync readings to cloud API,Local DB,Medium,Audit/event record shall be generated where applicable.,Pending QA,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,50,DS-050-05,Consent capture and privacy notice,Cloud Sync,Not ranked,Audit/event record shall be generated where applicable.,Draft,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,51,DS-051-01,Store readings securely on device,iOS,High,TBD by clinical SME - intentionally incomplete.,In Review,??
Document 3 - DS - Heart Rate Monitor Application,DS,51,DS-051-02,Store readings securely on device,Android/iOS,High,Audit/event record shall be generated where applicable.,Pending QA,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,51,DS-051-03,Support caregiver view,iOS,High,Result must be visible in mobile UI within expected time.,Need SME,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,51,DS-051-04,Battery and Bluetooth warning,iOS,TBD,TBD by clinical SME - intentionally incomplete.,Pending QA,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,51,DS-051-05,Consent capture and privacy notice,Cloud Sync,Medium,Result must be visible in mobile UI within expected time.,Pending QA,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,52,DS-052-01,Handle offline mode,Notification Service,High,Result must be visible in mobile UI within expected time.,Rejected once,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,52,DS-052-02,Manual heart rate entry when device unavailable,Android/iOS,Not ranked,Data shall be encrypted in transit and at rest.,Draft,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,52,DS-052-03,Export readings as PDF/CSV,Bluetooth Sensor,Not ranked,Data shall be encrypted in transit and at rest.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,52,DS-052-04,Manual heart rate entry when device unavailable,iOS,High,TBD by clinical SME - intentionally incomplete.,Draft,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,52,DS-052-05,Display current BPM with timestamp,Bluetooth Sensor,Low,Data shall be encrypted in transit and at rest.,Draft,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,53,DS-053-01,Store readings securely on device,Backend API,Not ranked,Result must be visible in mobile UI within expected time.,In Review,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,53,DS-053-02,Display current BPM with timestamp,Android,High,Data shall be encrypted in transit and at rest.,In Review,??
Document 3 - DS - Heart Rate Monitor Application,DS,53,DS_53.3,Audit user actions,Android/iOS,High,System shall complete the action without data loss.,Approved?,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,53,DS_53.4,Consent capture and privacy notice,Android,Medium,Data shall be encrypted in transit and at rest.,Need SME,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,53,DS-053-05,Capture heart rate from paired device,Backend API,High,Result must be visible in mobile UI within expected time.,In Review,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,54,DS-054-01,Export readings as PDF/CSV,Notification Service,Not ranked,Data shall be encrypted in transit and at rest.,Rejected once,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,54,DS-054-02,Battery and Bluetooth warning,Android/iOS,TBD,User shall receive clear error message on failure.,Pending QA,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,54,DS-054-03,Export readings as PDF/CSV,Bluetooth Sensor,Not ranked,TBD by clinical SME - intentionally incomplete.,Pending QA,??
Document 3 - DS - Heart Rate Monitor Application,DS,54,DS_54.4,Generate high/low heart-rate alert,iOS,Medium,User shall receive clear error message on failure.,Need SME,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,54,DS_54.5,Validate sensor data range,Backend API,Low,Result must be visible in mobile UI within expected time.,Need SME,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,55,DS-055-01,Capture heart rate from paired device,Cloud Sync,High,TBD by clinical SME - intentionally incomplete.,Pending QA,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,55,DS_55.2,Handle offline mode,Android/iOS,High,User shall receive clear error message on failure.,Need SME,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,55,DS_55.3,Show trend chart for 7/30/90 days,Local DB,TBD,Result must be visible in mobile UI within expected time.,Need SME,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,55,DS-055-04,Export readings as PDF/CSV,Local DB,Low,System shall complete the action without data loss.,Draft,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,55,DS-055-05,Show trend chart for 7/30/90 days,Android/iOS,Not ranked,Audit/event record shall be generated where applicable.,In Review,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,56,DS_56.1,Store readings securely on device,Cloud Sync,Not ranked,User shall receive clear error message on failure.,Need SME,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,56,DS_56.2,Generate high/low heart-rate alert,Android/iOS,High,Result must be visible in mobile UI within expected time.,Need SME,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,56,DS-056-03,Handle offline mode,Android,High,Result must be visible in mobile UI within expected time.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,56,DS-056-04,Sync readings to cloud API,Notification Service,TBD,User shall receive clear error message on failure.,Pending QA,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,56,DS-056-05,Support caregiver view,Android,TBD,TBD by clinical SME - intentionally incomplete.,Rejected once,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,57,DS-057-01,Audit user actions,Local DB,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,57,DS-057-02,Export readings as PDF/CSV,Bluetooth Sensor,High,Data shall be encrypted in transit and at rest.,In Review,??
Document 3 - DS - Heart Rate Monitor Application,DS,57,DS-057-03,Show trend chart for 7/30/90 days,Android/iOS,High,Audit/event record shall be generated where applicable.,Need SME,??
Document 3 - DS - Heart Rate Monitor Application,DS,57,DS-057-04,Display current BPM with timestamp,Android/iOS,TBD,System shall complete the action without data loss.,Draft,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,57,DS-057-05,Notification retry and suppression,Local DB,Not ranked,System shall complete the action without data loss.,Draft,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,58,DS-058-01,Handle offline mode,Bluetooth Sensor,Low,System shall complete the action without data loss.,Need SME,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,58,DS_58.2,Validate sensor data range,iOS,Low,Audit/event record shall be generated where applicable.,In Review,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,58,DS-058-03,Capture heart rate from paired device,Bluetooth Sensor,Medium,Result must be visible in mobile UI within expected time.,Need SME,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,58,DS-058-04,Biometric login option,Bluetooth Sensor,Not ranked,Data shall be encrypted in transit and at rest.,Pending QA,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,58,DS-058-05,Display current BPM with timestamp,Android/iOS,Low,Audit/event record shall be generated where applicable.,In Review,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,59,DS-059-01,Battery and Bluetooth warning,Android,Medium,Result must be visible in mobile UI within expected time.,In Review,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,59,DS-059-02,Support caregiver view,Android,Medium,Audit/event record shall be generated where applicable.,Approved?,??
Document 3 - DS - Heart Rate Monitor Application,DS,59,DS-059-03,Biometric login option,Cloud Sync,TBD,User shall receive clear error message on failure.,Approved?,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,59,DS-059-04,Export readings as PDF/CSV,Bluetooth Sensor,High,Data shall be encrypted in transit and at rest.,Draft,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,59,DS-059-05,Biometric login option,Backend API,High,Result must be visible in mobile UI within expected time.,Rejected once,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,60,DS-060-01,Notification retry and suppression,Notification Service,Low,Data shall be encrypted in transit and at rest.,Pending QA,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,60,DS-060-02,Audit user actions,Local DB,Medium,Result must be visible in mobile UI within expected time.,Approved?,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,60,DS_60.3,Support caregiver view,Bluetooth Sensor,Medium,TBD by clinical SME - intentionally incomplete.,Need SME,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,60,DS-060-04,Handle offline mode,Android/iOS,Low,System shall complete the action without data loss.,Draft,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,60,DS-060-05,Biometric login option,iOS,TBD,TBD by clinical SME - intentionally incomplete.,Pending QA,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,61,DS-061-01,Display current BPM with timestamp,Android,Medium,Result must be visible in mobile UI within expected time.,Pending QA,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,61,DS_61.2,Battery and Bluetooth warning,Notification Service,Medium,Result must be visible in mobile UI within expected time.,Draft,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,61,DS-061-03,Sync readings to cloud API,Bluetooth Sensor,Not ranked,System shall complete the action without data loss.,Rejected once,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,61,DS-061-04,Generate high/low heart-rate alert,Local DB,High,System shall complete the action without data loss.,Approved?,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,61,DS-061-05,Store readings securely on device,Backend API,High,Audit/event record shall be generated where applicable.,In Review,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,62,DS-062-01,Generate high/low heart-rate alert,Bluetooth Sensor,High,Data shall be encrypted in transit and at rest.,Pending QA,missing owner
Document 3 - DS - Heart Rate Monitor Application,DS,62,DS-062-02,Show trend chart for 7/30/90 days,Notification Service,TBD,User shall receive clear error message on failure.,In Review,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,62,DS-062-03,Manual heart rate entry when device unavailable,Android,High,System shall complete the action without data loss.,Approved?,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,62,DS-062-04,Consent capture and privacy notice,Local DB,Not ranked,TBD by clinical SME - intentionally incomplete.,In Review,??
Document 3 - DS - Heart Rate Monitor Application,DS,62,DS-062-05,Export readings as PDF/CSV,Backend API,Low,User shall receive clear error message on failure.,Rejected once,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,63,DS_63.1,Export readings as PDF/CSV,Bluetooth Sensor,TBD,User shall receive clear error message on failure.,In Review,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,63,DS-063-02,Show trend chart for 7/30/90 days,Bluetooth Sensor,Low,TBD by clinical SME - intentionally incomplete.,Pending QA,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,63,DS-063-03,Consent capture and privacy notice,Local DB,Medium,Audit/event record shall be generated where applicable.,Pending QA,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,63,DS_63.4,Generate high/low heart-rate alert,Android/iOS,TBD,User shall receive clear error message on failure.,Approved?,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,63,DS-063-05,Show trend chart for 7/30/90 days,Notification Service,Low,Audit/event record shall be generated where applicable.,Need SME,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,64,DS_64.1,Consent capture and privacy notice,Local DB,High,Audit/event record shall be generated where applicable.,Pending QA,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,64,DS-064-02,Consent capture and privacy notice,Notification Service,TBD,Data shall be encrypted in transit and at rest.,Draft,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,64,DS-064-03,Battery and Bluetooth warning,Local DB,High,Data shall be encrypted in transit and at rest.,Approved?,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,64,DS-064-04,Consent capture and privacy notice,Local DB,High,Data shall be encrypted in transit and at rest.,Pending QA,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,64,DS-064-05,Capture heart rate from paired device,Android,Not ranked,Data shall be encrypted in transit and at rest.,Draft,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,65,DS-065-01,Handle offline mode,iOS,High,System shall complete the action without data loss.,Rejected once,v0.1/v1.0 mixed
Document 3 - DS - Heart Rate Monitor Application,DS,65,DS-065-02,Validate sensor data range,Android/iOS,Medium,Result must be visible in mobile UI within expected time.,Need SME,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,65,DS_65.3,Notification retry and suppression,Android,High,User shall receive clear error message on failure.,Pending QA,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,65,DS-065-04,Capture heart rate from paired device,Local DB,Not ranked,Result must be visible in mobile UI within expected time.,Rejected once,REVIEW-LATER
Document 3 - DS - Heart Rate Monitor Application,DS,65,DS-065-05,Consent capture and privacy notice,Cloud Sync,Not ranked,Audit/event record shall be generated where applicable.,Rejected once,??
Document 3 - DS - Heart Rate Monitor Application,DS,66,DS-066-01,Handle offline mode,Android/iOS,High,TBD by clinical SME - intentionally incomplete.,Draft,duplicate section
Document 3 - DS - Heart Rate Monitor Application,DS,66,DS-066-02,Show trend chart for 7/30/90 days,Notification Service,TBD,Result must be visible in mobile UI within expected time.,Draft,OCR noisy line
Document 3 - DS - Heart Rate Monitor Application,DS,66,DS_66.3,Validate sensor data range,Cloud Sync,Low,TBD by clinical SME - intentionally incomplete.,Draft,TBD
Document 3 - DS - Heart Rate Monitor Application,DS,66,DS-066-04,Handle offline mode,Backend API,TBD,TBD by clinical SME - intentionally incomplete.,In Review,old text retained
Document 3 - DS - Heart Rate Monitor Application,DS,66,DS-066-05,Consent capture and privacy notice,Android,Low,TBD by clinical SME - intentionally incomplete.,Approved?,RAG TEST CHUNK
Document 3 - DS - Heart Rate Monitor Application,DS,67,DS-067-01,Export readings as PDF/CSV,Backend API,TBD,Data shall be encrypted in transit and at rest.,Pending QA,manual note
Document 3 - DS - Heart Rate Monitor Application,DS,67,DS_67.2,Support caregiver view,Android/iOS,High,TBD by clinical SME - intentionally incomplete.,Need SME,manual note
